case_id,object_type,event_id,activity,timestamp
CONTRACT_0x75228DcE4D82566d93068A8D5d49435216551599,CONTRACT,EID_32,create new contract,2018-11-11T01:23:55
MARKET_0xc9f0006902b67a7a8ef0e94f9140493243bd3019,MARKET,EID_4216649,call to create order,2019-03-23T16:04:07
CONTRACT_0x1985365e9f78359a9B6AD760e32412f4a445E862,CONTRACT,EID_1483379,delegate call to get worse order ID,2019-01-07T14:42:09
ORDER_0xdaada7659067f06b522222bc855737e321288ed79ccf320a6ad9dd11c444e09c,ORDER,EID_1483379,delegate call to get worse order ID,2019-01-07T14:42:09
ORDER_0x0dc4aff05d5338631a3cd84ca402e7f98dc5301fad3191a757ac801e1ba335d3,ORDER,EID_1483379,delegate call to get worse order ID,2019-01-07T14:42:09
CONTRACT_0x1985365e9f78359a9B6AD760e32412f4a445E862,CONTRACT,EID_1483404,delegate call to get universe,2019-01-07T14:42:09
ORDER_0x04bd599668f26d72d18bd849abbe07df0803aca9f9b36d7d3e4f2d84e90fa760,ORDER,EID_1483404,delegate call to get universe,2019-01-07T14:42:09
CONTRACT_0x1985365e9f78359a9B6AD760e32412f4a445E862,CONTRACT,EID_1483429,delegate call to check for container for share token,2019-01-07T14:42:09
CONTRACT_0x1985365e9f78359a9B6AD760e32412f4a445E862,CONTRACT,EID_1483380,delegate call to set price,2019-01-07T14:42:09
MARKET_0x3c4e7bfacf45e5f0936e3efe0b5ab3c6c9ced78c,MARKET,EID_1483380,delegate call to set price,2019-01-07T14:42:09
CONTRACT_0x1985365e9f78359a9B6AD760e32412f4a445E862,CONTRACT,EID_1483405,delegate call to get share token,2019-01-07T14:42:09
CONTRACT_0x1985365e9f78359a9B6AD760e32412f4a445E862,CONTRACT,EID_1483430,delegate call to get market,2019-01-07T14:42:09
TOKEN_0xd5524179cB7AE012f5B642C1D6D700Bbaa76B96b,TOKEN,EID_1483430,delegate call to get market,2019-01-07T14:42:09
CONTRACT_0x1985365e9f78359a9B6AD760e32412f4a445E862,CONTRACT,EID_1483381,delegate call to assert balances,2019-01-07T14:42:09
ORDER_0xdaada7659067f06b522222bc855737e321288ed79ccf320a6ad9dd11c444e09c,ORDER,EID_1483381,delegate call to assert balances,2019-01-07T14:42:09
CONTRACT_0x1985365e9f78359a9B6AD760e32412f4a445E862,CONTRACT,EID_1483406,delegate call to record fill order,2019-01-07T14:42:09
ORDER_0x04bd599668f26d72d18bd849abbe07df0803aca9f9b36d7d3e4f2d84e90fa760,ORDER,EID_1483406,delegate call to record fill order,2019-01-07T14:42:09
ORDER_0x0dc4aff05d5338631a3cd84ca402e7f98dc5301fad3191a757ac801e1ba335d3,ORDER,EID_1483406,delegate call to record fill order,2019-01-07T14:42:09
CONTRACT_0x1985365e9f78359a9B6AD760e32412f4a445E862,CONTRACT,EID_1483431,delegate call to check for container for share token,2019-01-07T14:42:09
CONTRACT_0x1985365e9f78359a9B6AD760e32412f4a445E862,CONTRACT,EID_1483382,delegate call to get balance,2019-01-07T14:42:09
EOA_0xe541147883Bea7D08fDAD88E4B154456EFd0B29d,EOA,EID_1483382,delegate call to get balance,2019-01-07T14:42:09
ORDER_0xdaada7659067f06b522222bc855737e321288ed79ccf320a6ad9dd11c444e09c,ORDER,EID_1483382,delegate call to get balance,2019-01-07T14:42:09
CONTRACT_0x1985365e9f78359a9B6AD760e32412f4a445E862,CONTRACT,EID_1483407,delegate call to transfer token on behalf of the owner,2019-01-07T14:42:09
CONTRACT_0x1985365e9f78359a9B6AD760e32412f4a445E862,CONTRACT,EID_1483432,delegate call to get market,2019-01-07T14:42:09
TOKEN_0xd5524179cB7AE012f5B642C1D6D700Bbaa76B96b,TOKEN,EID_1483432,delegate call to get market,2019-01-07T14:42:09
CONTRACT_0x1985365e9f78359a9B6AD760e32412f4a445E862,CONTRACT,EID_1483383,delegate call to get market,2019-01-07T14:42:09
ORDER_0x0dc4aff05d5338631a3cd84ca402e7f98dc5301fad3191a757ac801e1ba335d3,ORDER,EID_1483383,delegate call to get market,2019-01-07T14:42:09
CONTRACT_0x1985365e9f78359a9B6AD760e32412f4a445E862,CONTRACT,EID_1483408,delegate call to get the number of outcomes,2019-01-07T14:42:09
ORDER_0x04bd599668f26d72d18bd849abbe07df0803aca9f9b36d7d3e4f2d84e90fa760,ORDER,EID_1483408,delegate call to get the number of outcomes,2019-01-07T14:42:09
CONTRACT_0x1985365e9f78359a9B6AD760e32412f4a445E862,CONTRACT,EID_1483433,delegate call to check for container for share token,2019-01-07T14:42:09
CONTRACT_0x1985365e9f78359a9B6AD760e32412f4a445E862,CONTRACT,EID_1483384,delegate call to get outcome,2019-01-07T14:42:09
EOA_0xe541147883Bea7D08fDAD88E4B154456EFd0B29d,EOA,EID_1483384,delegate call to get outcome,2019-01-07T14:42:09
ORDER_0xdaada7659067f06b522222bc855737e321288ed79ccf320a6ad9dd11c444e09c,ORDER,EID_1483384,delegate call to get outcome,2019-01-07T14:42:09
ORDER_0x0dc4aff05d5338631a3cd84ca402e7f98dc5301fad3191a757ac801e1ba335d3,ORDER,EID_1483384,delegate call to get outcome,2019-01-07T14:42:09
CONTRACT_0x1985365e9f78359a9B6AD760e32412f4a445E862,CONTRACT,EID_1483409,delegate call to get denomination token,2019-01-07T14:42:09
CONTRACT_0x1985365e9f78359a9B6AD760e32412f4a445E862,CONTRACT,EID_1483434,delegate call to get market,2019-01-07T14:42:09
TOKEN_0xd5524179cB7AE012f5B642C1D6D700Bbaa76B96b,TOKEN,EID_1483434,delegate call to get market,2019-01-07T14:42:09
CONTRACT_0x1985365e9f78359a9B6AD760e32412f4a445E862,CONTRACT,EID_1483385,delegate call to get denomination token,2019-01-07T14:42:09
TOKEN_0xd5524179cB7AE012f5B642C1D6D700Bbaa76B96b,TOKEN,EID_1483385,delegate call to get denomination token,2019-01-07T14:42:09
CONTRACT_0x1985365e9f78359a9B6AD760e32412f4a445E862,CONTRACT,EID_1483410,delegate call to get number of ticks,2019-01-07T14:42:09
ORDER_0x04bd599668f26d72d18bd849abbe07df0803aca9f9b36d7d3e4f2d84e90fa760,ORDER,EID_1483410,delegate call to get number of ticks,2019-01-07T14:42:09
CONTRACT_0x1985365e9f78359a9B6AD760e32412f4a445E862,CONTRACT,EID_1483435,delegate call to check for container for share token,2019-01-07T14:42:09
CONTRACT_0x1985365e9f78359a9B6AD760e32412f4a445E862,CONTRACT,EID_1483386,delegate call to get share token,2019-01-07T14:42:09
CONTRACT_0x1985365e9f78359a9B6AD760e32412f4a445E862,CONTRACT,EID_1483411,delegate call to get share token,2019-01-07T14:42:09
CONTRACT_0x1985365e9f78359a9B6AD760e32412f4a445E862,CONTRACT,EID_1483436,delegate call to get market,2019-01-07T14:42:09
TOKEN_0xd5524179cB7AE012f5B642C1D6D700Bbaa76B96b,TOKEN,EID_1483436,delegate call to get market,2019-01-07T14:42:09
CONTRACT_0x1985365e9f78359a9B6AD760e32412f4a445E862,CONTRACT,EID_1483387,delegate call to get the number of outcomes,2019-01-07T14:42:09
TOKEN_0xd5524179cB7AE012f5B642C1D6D700Bbaa76B96b,TOKEN,EID_1483387,delegate call to get the number of outcomes,2019-01-07T14:42:09
CONTRACT_0x1985365e9f78359a9B6AD760e32412f4a445E862,CONTRACT,EID_1483412,delegate call to create shares,2019-01-07T14:42:09
ORDER_0x04bd599668f26d72d18bd849abbe07df0803aca9f9b36d7d3e4f2d84e90fa760,ORDER,EID_1483412,delegate call to create shares,2019-01-07T14:42:09
CONTRACT_0x1985365e9f78359a9B6AD760e32412f4a445E862,CONTRACT,EID_1483437,delegate call to get market,2019-01-07T14:42:09
ORDER_0xdf5a2b7fe6e395c86753097c952f76e9360c9e54eb1d52b23f5e0ef839a6e266,ORDER,EID_1483437,delegate call to get market,2019-01-07T14:42:09
CONTRACT_0x1985365e9f78359a9B6AD760e32412f4a445E862,CONTRACT,EID_1483388,delegate call to get share token,2019-01-07T14:42:09
CONTRACT_0x1985365e9f78359a9B6AD760e32412f4a445E862,CONTRACT,EID_1483413,delegate call to get share token,2019-01-07T14:42:09
CONTRACT_0x1985365e9f78359a9B6AD760e32412f4a445E862,CONTRACT,EID_1483438,delegate call to check for container for share token,2019-01-07T14:42:09
CONTRACT_0x1985365e9f78359a9B6AD760e32412f4a445E862,CONTRACT,EID_1483389,delegate call to get number of ticks,2019-01-07T14:42:09
TOKEN_0xd5524179cB7AE012f5B642C1D6D700Bbaa76B96b,TOKEN,EID_1483389,delegate call to get number of ticks,2019-01-07T14:42:09
CONTRACT_0x1985365e9f78359a9B6AD760e32412f4a445E862,CONTRACT,EID_1483414,delegate call to create shares,2019-01-07T14:42:09
ORDER_0x04bd599668f26d72d18bd849abbe07df0803aca9f9b36d7d3e4f2d84e90fa760,ORDER,EID_1483414,delegate call to create shares,2019-01-07T14:42:09
CONTRACT_0x1985365e9f78359a9B6AD760e32412f4a445E862,CONTRACT,EID_1483439,delegate call to get market,2019-01-07T14:42:09
ORDER_0xdf5a2b7fe6e395c86753097c952f76e9360c9e54eb1d52b23f5e0ef839a6e266,ORDER,EID_1483439,delegate call to get market,2019-01-07T14:42:09
CONTRACT_0x1985365e9f78359a9B6AD760e32412f4a445E862,CONTRACT,EID_1483390,delegate call to get price,2019-01-07T14:42:09
ORDER_0x0dc4aff05d5338631a3cd84ca402e7f98dc5301fad3191a757ac801e1ba335d3,ORDER,EID_1483390,delegate call to get price,2019-01-07T14:42:09
CONTRACT_0x1985365e9f78359a9B6AD760e32412f4a445E862,CONTRACT,EID_1483415,delegate call to check if market is finalized,2019-01-07T14:42:09
CONTRACT_0x1985365e9f78359a9B6AD760e32412f4a445E862,CONTRACT,EID_1483440,delegate call to check for container for share token,2019-01-07T14:42:09
CONTRACT_0x1985365e9f78359a9B6AD760e32412f4a445E862,CONTRACT,EID_1483391,delegate call to get outcome,2019-01-07T14:42:09
ORDER_0x0dc4aff05d5338631a3cd84ca402e7f98dc5301fad3191a757ac801e1ba335d3,ORDER,EID_1483391,delegate call to get outcome,2019-01-07T14:42:09
TOKEN_0xd5524179cB7AE012f5B642C1D6D700Bbaa76B96b,TOKEN,EID_1483391,delegate call to get outcome,2019-01-07T14:42:09
